rcept_no,stock_code,t,tag,rcept_dt,e,u,null_code,dup,in_window,R1,R1a,R1b,joined,episode_first,R1_episode_first,R2,mcap_q,mgmt_dispute
20250424000232,003620,1,유상증자,2025-04-24,2025-04-24,2025-04-25,False,False,True,False,False,False,True,True,False,False,5,False
20250424000450,047920,1,유상증자,2025-04-24,2025-04-24,2025-04-25,False,False,True,False,False,False,True,True,False,False,5,False
20250424000532,060900,1,유상증자,2025-04-24,2025-04-24,2025-04-25,False,False,True,False,False,False,True,True,False,False,1,False
20250424000517,429270,1,유상증자,2025-04-24,2025-04-24,2025-04-25,False,False,True,False,False,False,True,True,False,False,1,False
20250425000503,,1,유상증자,2025-04-25,2025-04-25,2025-04-28,True,False,True,False,False,False,False,False,False,False,0,False
20250425000507,,1,유상증자,2025-04-25,2025-04-25,2025-04-28,True,False,True,False,False,False,False,False,False,False,0,False
20250425000721,002070,1,유상증자,2025-04-25,2025-04-25,2025-04-28,False,False,True,False,False,False,True,True,False,False,1,False
20250424000596,314130,1,유상증자,2025-04-25,2025-04-25,2025-04-28,False,False,True,False,False,False,True,True,False,False,3,False
20250428000701,,1,유상증자,2025-04-28,2025-04-28,2025-04-29,True,False,True,False,False,False,False,False,False,False,0,False
20250428000703,033180,1,유상증자,2025-04-28,2025-04-28,2025-04-29,False,False,True,True,True,False,False,False,True,False,0,False
20250428000717,033180,1,유상증자,2025-04-28,2025-04-28,2025-04-29,False,True,True,False,False,False,False,False,False,False,0,False
20250428000760,089140,1,유상증자,2025-04-28,2025-04-28,2025-04-29,False,False,True,False,False,False,True,True,False,False,1,False
20250429000356,,1,유상증자,2025-04-29,2025-04-29,2025-04-30,True,False,True,False,False,False,False,False,False,False,0,False
20250429000592,009410,1,유상증자,2025-04-29,2025-04-29,2025-04-30,False,False,True,False,False,False,True,True,False,False,5,False
20250429000949,111870,1,유상증자,2025-04-29,2025-04-29,2025-04-30,False,False,True,True,True,False,False,False,True,False,0,False
20250429000593,340360,1,유상증자,2025-04-29,2025-04-29,2025-04-30,False,False,True,False,False,False,True,True,False,False,3,False
20250430000017,,1,유상증자,2025-04-30,2025-04-30,2025-05-02,True,False,True,False,False,False,False,False,False,False,0,False
20250430001151,,1,유상증자,2025-04-30,2025-04-30,2025-05-02,True,False,True,False,False,False,False,False,False,False,0,False
20250430001489,011000,1,유상증자,2025-04-30,2025-04-30,2025-05-02,False,False,True,False,False,False,True,True,False,False,4,False
20250430001498,011000,1,유상증자,2025-04-30,2025-04-30,2025-05-02,False,True,True,False,False,False,False,False,False,False,0,False
20250429000986,084180,1,유상증자,2025-04-30,2025-04-30,2025-05-02,False,False,True,False,False,False,True,True,False,False,3,False
20250430001030,145210,1,유상증자,2025-04-30,2025-04-30,2025-05-02,False,False,True,False,False,False,True,True,False,False,1,False
20250430000738,214310,1,유상증자,2025-04-30,2025-04-30,2025-05-02,False,False,True,True,True,False,False,False,True,False,0,False
20250502000320,,1,유상증자,2025-05-02,2025-05-02,2025-05-07,True,False,True,False,False,False,False,False,False,False,0,False
20250502000361,,1,유상증자,2025-05-02,2025-05-02,2025-05-07,True,False,True,False,False,False,False,False,False,False,0,False
20250502000413,214270,1,유상증자,2025-05-02,2025-05-02,2025-05-07,False,False,True,False,False,False,True,True,False,False,2,False
20250502000250,222110,1,유상증자,2025-05-02,2025-05-02,2025-05-07,False,False,True,False,False,False,True,True,False,False,2,False
20250502000433,388610,1,유상증자,2025-05-02,2025-05-02,2025-05-07,False,False,True,False,False,False,True,True,False,False,2,False
20250507000451,,1,유상증자,2025-05-07,2025-05-07,2025-05-08,True,False,True,False,False,False,False,False,False,False,0,False
20250507000717,043100,1,유상증자,2025-05-08,2025-05-08,2025-05-09,False,False,True,False,False,False,True,True,False,False,2,False
20250508000001,043100,1,유상증자,2025-05-08,2025-05-08,2025-05-09,False,True,True,False,False,False,False,False,False,False,0,False
20250507000713,371950,1,유상증자,2025-05-08,2025-05-08,2025-05-09,False,False,True,False,False,False,True,True,False,False,4,False
20250509000407,,1,유상증자,2025-05-09,2025-05-09,2025-05-12,True,False,True,False,False,False,False,False,False,False,0,False
20250509000699,,1,유상증자,2025-05-09,2025-05-09,2025-05-12,True,False,True,False,False,False,False,False,False,False,0,False
20250509000494,174900,1,유상증자,2025-05-09,2025-05-09,2025-05-12,False,False,True,False,False,False,True,True,False,False,4,False
20250509000684,365550,1,유상증자,2025-05-09,2025-05-09,2025-05-12,False,False,True,True,False,True,False,False,True,True,0,False
20250512000119,,1,유상증자,2025-05-12,2025-05-12,2025-05-13,True,False,True,False,False,False,False,False,False,False,0,False
20250512000353,,1,유상증자,2025-05-12,2025-05-12,2025-05-13,True,False,True,False,False,False,False,False,False,False,0,False
20250512000488,,1,유상증자,2025-05-12,2025-05-12,2025-05-13,True,False,True,False,False,False,False,False,False,False,0,False
20250513000012,,1,유상증자,2025-05-13,2025-05-13,2025-05-14,True,False,True,False,False,False,False,False,False,False,0,False
20250513000183,,1,유상증자,2025-05-13,2025-05-13,2025-05-14,True,False,True,False,False,False,False,False,False,False,0,False
20250513000641,,1,유상증자,2025-05-13,2025-05-13,2025-05-14,True,False,True,False,False,False,False,False,False,False,0,False
20250513000730,,1,유상증자,2025-05-13,2025-05-13,2025-05-14,True,False,True,False,False,False,False,False,False,False,0,False
20250513000505,003670,1,유상증자,2025-05-13,2025-05-13,2025-05-14,False,False,True,False,False,False,True,True,False,False,5,False
20250513000689,005880,1,유상증자,2025-05-13,2025-05-13,2025-05-14,False,False,True,False,False,False,True,True,False,False,5,False
20250513000489,023790,1,유상증자,2025-05-13,2025-05-13,2025-05-14,False,False,True,False,False,False,True,True,False,False,1,False
20250513000518,040350,1,유상증자,2025-05-13,2025-05-13,2025-05-14,False,False,True,False,False,False,True,True,False,False,3,False
20250513000304,263810,1,유상증자,2025-05-13,2025-05-13,2025-05-14,False,False,True,False,False,False,True,True,False,False,1,False
20250513000445,447690,1,유상증자,2025-05-13,2025-05-13,2025-05-14,False,False,True,True,True,False,False,False,True,False,0,False
20250514000621,,1,유상증자,2025-05-14,2025-05-14,2025-05-15,True,False,True,False,False,False,False,False,False,False,0,False
20250514000667,,1,유상증자,2025-05-14,2025-05-14,2025-05-15,True,False,True,False,False,False,False,False,False,False,0,False
20250514001110,,1,유상증자,2025-05-14,2025-05-14,2025-05-15,True,False,True,False,False,False,False,False,False,False,0,False
20250514001196,005950,1,유상증자,2025-05-14,2025-05-14,2025-05-15,False,False,True,False,False,False,True,True,False,False,3,False
20250514000774,101730,1,유상증자,2025-05-14,2025-05-14,2025-05-15,False,False,True,False,False,False,True,True,False,False,5,False
20250514000776,189330,1,유상증자,2025-05-14,2025-05-14,2025-05-15,False,False,True,False,False,False,True,True,False,False,2,False
20250514001221,276040,1,유상증자,2025-05-14,2025-05-14,2025-05-15,False,False,True,False,False,False,True,True,False,False,2,False
20250515001061,,1,유상증자,2025-05-15,2025-05-15,2025-05-16,True,False,True,False,False,False,False,False,False,False,0,False
20250516000273,,1,유상증자,2025-05-16,2025-05-16,2025-05-19,True,False,True,False,False,False,False,False,False,False,0,False
20250516000359,,1,유상증자,2025-05-16,2025-05-16,2025-05-19,True,False,True,False,False,False,False,False,False,False,0,False
20250516000332,070300,1,유상증자,2025-05-16,2025-05-16,2025-05-19,False,False,True,False,False,False,True,True,False,False,1,False
20250516000415,354200,1,유상증자,2025-05-16,2025-05-16,2025-05-19,False,False,True,False,False,False,True,True,False,False,2,False
20250516000355,365270,1,유상증자,2025-05-16,2025-05-16,2025-05-19,False,False,True,False,False,False,True,True,False,False,3,False
20250519000205,,1,유상증자,2025-05-19,2025-05-19,2025-05-20,True,False,True,False,False,False,False,False,False,False,0,False
20250519000225,294090,1,유상증자,2025-05-19,2025-05-19,2025-05-20,False,False,True,True,False,True,False,False,True,False,0,False
20250520000238,274400,1,유상증자,2025-05-20,2025-05-20,2025-05-21,False,False,True,False,False,False,True,True,False,False,1,False
20250520000374,290690,1,유상증자,2025-05-20,2025-05-20,2025-05-21,False,False,True,False,False,False,True,True,False,False,4,False
20250519000344,377460,1,유상증자,2025-05-20,2025-05-20,2025-05-21,False,False,True,False,False,False,True,True,False,False,3,False
20250519000346,377460,1,유상증자,2025-05-20,2025-05-20,2025-05-21,False,True,True,False,False,False,False,False,False,False,0,False
20250519000341,900260,1,유상증자,2025-05-20,2025-05-20,2025-05-21,False,False,True,False,False,False,True,True,False,True,0,False
20250521000362,,1,유상증자,2025-05-21,2025-05-21,2025-05-22,True,False,True,False,False,False,False,False,False,False,0,False
20250521000303,355390,1,유상증자,2025-05-21,2025-05-21,2025-05-22,False,False,True,True,False,True,False,False,True,False,0,False
20250522000228,,1,유상증자,2025-05-22,2025-05-22,2025-05-23,True,False,True,False,False,False,False,False,False,False,0,False
20250522000300,,1,유상증자,2025-05-22,2025-05-22,2025-05-23,True,False,True,False,False,False,False,False,False,False,0,False
20250523000549,016250,1,유상증자,2025-05-23,2025-05-23,2025-05-26,False,False,True,False,False,False,True,True,False,False,2,False
20250523000524,066910,1,유상증자,2025-05-23,2025-05-23,2025-05-26,False,False,True,False,False,False,True,True,False,False,2,False
20250523000502,115610,1,유상증자,2025-05-23,2025-05-23,2025-05-26,False,False,True,False,False,False,True,True,False,False,1,False
20250523000564,200230,1,유상증자,2025-05-23,2025-05-23,2025-05-26,False,False,True,False,False,False,True,True,False,False,2,False
20250523000001,352480,1,유상증자,2025-05-23,2025-05-23,2025-05-26,False,False,True,False,False,False,True,True,False,False,5,False
20250526000233,021880,1,유상증자,2025-05-26,2025-05-26,2025-05-27,False,False,True,False,False,False,True,True,False,False,3,False
20250526000389,060370,1,유상증자,2025-05-26,2025-05-26,2025-05-27,False,False,True,False,False,False,True,True,False,False,5,False
20250526000488,069540,1,유상증자,2025-05-26,2025-05-26,2025-05-27,False,False,True,False,False,False,True,True,False,False,2,False
20250527000185,,1,유상증자,2025-05-27,2025-05-27,2025-05-28,True,False,True,False,False,False,False,False,False,False,0,False
20250527000550,,1,유상증자,2025-05-27,2025-05-27,2025-05-28,True,False,True,False,False,False,False,False,False,False,0,False
20250527000290,069540,1,유상증자,2025-05-27,2025-05-27,2025-05-28,False,False,True,False,False,False,True,False,False,False,3,False
20250528000023,,1,유상증자,2025-05-28,2025-05-28,2025-05-29,True,False,True,False,False,False,False,False,False,False,0,False
20250528000646,,1,유상증자,2025-05-28,2025-05-28,2025-05-29,True,False,True,False,False,False,False,False,False,False,0,False
20250529000581,,1,유상증자,2025-05-29,2025-05-29,2025-05-30,True,False,True,False,False,False,False,False,False,False,0,False
20250530000493,,1,유상증자,2025-05-30,2025-05-30,2025-06-02,True,False,True,False,False,False,False,False,False,False,0,False
20250530000673,,1,유상증자,2025-05-30,2025-05-30,2025-06-02,True,False,True,False,False,False,False,False,False,False,0,False
20250530002068,,1,유상증자,2025-05-30,2025-05-30,2025-06-02,True,False,True,False,False,False,False,False,False,False,0,False
20250530002583,,1,유상증자,2025-05-30,2025-05-30,2025-06-02,True,False,True,False,False,False,False,False,False,False,0,False
20250530002705,005110,1,유상증자,2025-05-30,2025-05-30,2025-06-02,False,False,True,False,False,False,True,True,False,False,1,False
20250530002154,066910,1,유상증자,2025-05-30,2025-05-30,2025-06-02,False,False,True,False,False,False,True,False,False,False,2,False
20250530001850,950220,1,유상증자,2025-05-30,2025-05-30,2025-06-02,False,False,True,False,False,False,True,True,False,True,0,False
20250602000061,,1,유상증자,2025-06-02,2025-06-02,2025-06-04,True,False,True,False,False,False,False,False,False,False,0,False
20250602000069,,1,유상증자,2025-06-02,2025-06-02,2025-06-04,True,False,True,False,False,False,False,False,False,False,0,False
20250602000346,,1,유상증자,2025-06-02,2025-06-02,2025-06-04,True,False,True,False,False,False,False,False,False,False,0,False
20250602000680,,1,유상증자,2025-06-02,2025-06-02,2025-06-04,True,False,True,False,False,False,False,False,False,False,0,False
20250602001315,222670,1,유상증자,2025-06-02,2025-06-02,2025-06-04,False,False,True,True,True,False,False,False,True,False,0,False
20250604000294,001570,1,유상증자,2025-06-04,2025-06-04,2025-06-05,False,False,True,False,False,False,True,True,False,False,5,False
20250605000448,003560,1,유상증자,2025-06-05,2025-06-05,2025-06-09,False,False,True,True,True,False,False,False,True,False,0,False
20250605000249,052770,1,유상증자,2025-06-05,2025-06-05,2025-06-09,False,False,True,False,False,False,True,True,False,False,1,False
20250605000291,184230,1,유상증자,2025-06-05,2025-06-05,2025-06-09,False,False,True,False,False,False,True,True,False,False,1,False
20250605000240,226360,1,유상증자,2025-06-05,2025-06-05,2025-06-09,False,False,True,True,True,False,False,False,True,False,0,False
